url;id;title
/watch?v=oQT13QCNZQQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1471;oQT13QCNZQQ;GREAT ALBUMS: NOVEMBER 2015
/watch?v=cICwHv2Pn-g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1472;cICwHv2Pn-g;James Ferraro - Skid Row ALBUM REVIEW
/watch?v=pNlMZ7FIz8o&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1473;pNlMZ7FIz8o;Sunn o))) - Kannon ALBUM REVIEW
/watch?v=1PINCtslDvI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1474;1PINCtslDvI;"Animal Collective - ""Floridada"" TRACK REVIEW"
/watch?v=FExNHGFlRX4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1475;FExNHGFlRX4;Jon Benjamin - well, i should have...* ALBUM REVIEW
/watch?v=-T4jHJHUdFA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1476;-T4jHJHUdFA;"Kendrick Lamar and J. Cole ""Black Friday"" Freestyle / Remixes TRACK REVIEW"
/watch?v=sNmdm1s4SyM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1477;sNmdm1s4SyM;Waka Flocka Flame - Flockaveli 1.5 MIXTAPE REVIEW
/watch?v=iVwybRCbrG0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1478;iVwybRCbrG0;Vinyl Update: 11-28-15
/watch?v=ootGFiPPDq4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1479;ootGFiPPDq4;TND Podcast #28 ft. InfidelAmsterdam
/watch?v=5mBj9dN-8Po&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1480;5mBj9dN-8Po;Arca - Mutant ALBUM REVIEW
/watch?v=CfthjMEdEm8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1481;CfthjMEdEm8;Freddie Gibbs - Shadow of a Doubt ALBUM REVIEW
/watch?v=kBBMds9cP6Y&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1482;kBBMds9cP6Y;Adele - 25 ALBUM REVIEW
/watch?v=nL5cIxUHwG8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1483;nL5cIxUHwG8;Ty Dolla $ign - Free TC ALBUM REVIEW
/watch?v=PlXuagqoP5I&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1484;PlXuagqoP5I;King Gizzard & the Lizard Wizard - Paper Mâché Dream Balloon ALBUM REVIEW
/watch?v=Aj7zSILtOYg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1485;Aj7zSILtOYg;Anna Von Hausswolff - The Miraculous ALBUM REVIEW
/watch?v=4KmALIsibd4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1486;4KmALIsibd4;TND Podcast #27 Poptimism conversation ft. Zach Hart
/watch?v=p0Mf2bOioec&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1487;p0Mf2bOioec;Justin Bieber - Purpose ALBUM REVIEW
/watch?v=WyLYH0s9rHM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1488;WyLYH0s9rHM;Logic - The Incredible True Story ALBUM REVIEW
/watch?v=tqsAhkiDVW4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1489;tqsAhkiDVW4;Revenge - Behold.Total.Rejection ALBUM REVIEW
/watch?v=Y65MsRxYYAs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1490;Y65MsRxYYAs;The Garden - Haha ALBUM REVIEW
/watch?v=2eRDcCJFhX0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1491;2eRDcCJFhX0;Goldlink - And After That, We Didn't Talk ALBUM REVIEW
/watch?v=kH4xS9EFZGE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1492;kH4xS9EFZGE;Busdriver - Thumbs ALBUM (MIXTAPE?) REVIEW
/watch?v=5RUl-fZU2LQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1493;5RUl-fZU2LQ;Oneohtrix Point Never - Garden of Delete ft. FrankJavCee
/watch?v=hVjTEGUsl_w&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1494;hVjTEGUsl_w;Kylesa - Exhausting Fire ALBUM REVIEW
/watch?v=3vJ49F2dVQw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1495;3vJ49F2dVQw;YUNOREVIEW: OCTOBER 2015
/watch?v=bRDENHaT2lI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1496;bRDENHaT2lI;Grimes - Art Angels ALBUM REVIEW
/watch?v=iXo7_VP06RI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1497;iXo7_VP06RI;TND Podcast #25 ft. Ripfork's Matt Wendus
/watch?v=LiMbXbv2nI4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1498;LiMbXbv2nI4;Car Seat Headrest - Teens of Style ALBUM REVIEW
/watch?v=IvKLOel4jhg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1499;IvKLOel4jhg;Panopticon - Autumn Eternal ALBUM REVIEW
/watch?v=ltAcCZEZixI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1500;ltAcCZEZixI;Great Albums: October 2015
/watch?v=ZcpAk1pu7MM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1501;ZcpAk1pu7MM;M.E.D. Blu and Madlib - Bad Neighbor ALBUM REVIEW
/watch?v=c4ehpj0Yk9E&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1502;c4ehpj0Yk9E;Iglooghost - Chinese Nü Yr EP REVIEW
/watch?v=eq5naPgB3k8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1503;eq5naPgB3k8;Foxing - Dealer ALBUM REVIEW
/watch?v=DN7WJIVXX-M&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1504;DN7WJIVXX-M;Kirk Knight - Late Knight Special ALBUM REVIEW
/watch?v=z-xDu_K1iyI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1505;z-xDu_K1iyI;TND Podcast #24 ft. Chris Ott
/watch?v=PC1_k2jhCTk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1506;PC1_k2jhCTk;Twitching Tongues - Disharmony ALBUM REVIEW ft. Myke C-Town
/watch?v=B8b-IAwaudA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1507;B8b-IAwaudA;Protomartyr - The Agent Intellect ALBUM REVIEW
/watch?v=afMOGoaN47o&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1508;afMOGoaN47o;Machine Gun Kelly - General Admission ALBUM REVIEW
/watch?v=GasAQC2TVcA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1509;GasAQC2TVcA;Joanna Newsom - Divers ALBUM REVIEW
/watch?v=ChDzL7bpI3M&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1510;ChDzL7bpI3M;Uncommon Nasa - Halfway ALBUM REVIEW
/watch?v=tvavZJRfxH8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1511;tvavZJRfxH8;The Game - The Documentary 2.5 ALBUM REVIEW
/watch?v=dmPP-21464I&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1512;dmPP-21464I;TND Podcast #23 ft. The Report of the Week
/watch?v=HJr7UTqO2Q0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1513;HJr7UTqO2Q0;Raury - All We Need ALBUM REVIEW
/watch?v=AA3c4mTl8A4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1514;AA3c4mTl8A4;"Adele - ""Hello"" TRACK REVIEW"
/watch?v=_ygkBblLHTE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1515;_ygkBblLHTE;Big K.R.I.T. - It's Better This Way ALBUM REVIEW
/watch?v=nPtocY4kuLw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1516;nPtocY4kuLw;Deerhunter - Fading Frontier ALBUM REVIEW
/watch?v=5yl6jZ0Ac0o&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1517;5yl6jZ0Ac0o;Beach House - Thank Your Lucky Stars ALBUM REVIEW
/watch?v=bSF5oUGtqqs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1518;bSF5oUGtqqs;Neon Indian - VEGA INTL. Night School ALBUM REVIEW
/watch?v=OESBE0xA5eY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1519;OESBE0xA5eY;Vinyl Update: 10-19-15
/watch?v=3e_yNhZMXMU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1520;3e_yNhZMXMU;The World Is A Beautiful Place & I Am No Longer Afraid To Die - Harmlessness ALBUM REVIEW
/watch?v=Ms_-QsccCcQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1521;Ms_-QsccCcQ;TND Podcast #22 ft. Dominick Rabrun
/watch?v=y8JUeP3ODic&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1522;y8JUeP3ODic;CHVRCHES - Every Open Eye ALBUM REVIEW
/watch?v=jBXlxCnGXks&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1523;jBXlxCnGXks;New Order - Music Complete ALBUM REVIEW
/watch?v=ZLd80ase-GE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1524;ZLd80ase-GE;Alex G - Beach Music ALBUM REVIEW
/watch?v=HePtlB3daH8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1525;HePtlB3daH8;TND Podcast #21 Q&A PODCAST!
/watch?v=weDCTRLky3Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1526;weDCTRLky3Q;YUNOREVIEW: SEPTBEMBER 2015
/watch?v=kfglHY_7bUI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1527;kfglHY_7bUI;My 7-inches: Part 4
/watch?v=KfSSnCZCIqk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1528;KfSSnCZCIqk;The Game - The Documentary 2 ALBUM REVIEW ft. Luke James
/watch?v=TdwoYwB_0hk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1529;TdwoYwB_0hk;Loma Prieta - Self Portrait ALBUM REVIEW
/watch?v=euPwooYyB-I&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1530;euPwooYyB-I;Disclosure - Caracal ALBUM REVIEW
/watch?v=Db-XqhdOaE8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1531;Db-XqhdOaE8;Wavves - V ALBUM REVIEW
/watch?v=hDBXZOCsZKI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1532;hDBXZOCsZKI;Kurt Vile - B'lieve I'm Goin Down... ALBUM REVIEW
/watch?v=7lLnvK6s7I0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1533;7lLnvK6s7I0;Great Albums: September 2015
/watch?v=aNVJtxegMJo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1534;aNVJtxegMJo;Fetty Wap - Self-Titled ALBUM REVIEW
/watch?v=BrYKiJM8Cx8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1535;BrYKiJM8Cx8;Black Breath - Slaves Beyond Death ALBUM REVIEW
/watch?v=B0QFxNYgukM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1536;B0QFxNYgukM;Run the Jewels - Meow the Jewels REMIX ALBUM REVIEW
/watch?v=yE60qIXvHYg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1537;yE60qIXvHYg;Deafheaven - New Bermuda ALBUM REVIEW
/watch?v=Cu4vSPiwoQw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1538;Cu4vSPiwoQw;milo - So the Flies Don't Come ALBUM REVIEW
/watch?v=A1z6FLD8yCo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1539;A1z6FLD8yCo;The Front Bottoms - Back On Top ALBUM REVIEW
/watch?v=PTNTqWto9yA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1540;PTNTqWto9yA;Julia Holter - Have You In My Wilderness ALBUM REVIEW
/watch?v=XSt_pIG3PRk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1541;XSt_pIG3PRk;My 7-Inches: Part 3
/watch?v=Gwd3i3GAOls&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1542;Gwd3i3GAOls;TND Podcast #20 ft. Zev Deans
/watch?v=5tkJ1fjgmSI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1543;5tkJ1fjgmSI;Ought - Sun Coming Down ALBUM REVIEW
/watch?v=VqPV3WIfrhU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1544;VqPV3WIfrhU;Drake & Future - What A Time To Be Alive MIXTAPE REVIEW
/watch?v=VeJkVOFZfsk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1545;VeJkVOFZfsk;Lana Del Rey - Honeymoon ALBUM REVIEW
/watch?v=dTf9UyRFMI8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1546;dTf9UyRFMI8;Mac Miller - GO:OD AM ALBUM REVIEW
/watch?v=0YXDSg3PmzY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1547;0YXDSg3PmzY;The Underachievers - Evermore: The Art of Duality ALBUM REVIEW
/watch?v=UWi3MhcgNEs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1548;UWi3MhcgNEs;My 7-inches: Part 2
/watch?v=5S0MuQKZkAY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1549;5S0MuQKZkAY;TND Podcast #19 ft. Clarence Clarity
/watch?v=EbBnSnO_f0s&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1550;EbBnSnO_f0s;Battles - La Di Da Di ALBUM REVIEW
/watch?v=iu3A2oobvDI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1551;iu3A2oobvDI;The Libertines - Anthems For Doomed Youth ALBUM REVIEW ft. The Daily Guru
/watch?v=mnD2O7RsqcY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1552;mnD2O7RsqcY;Whitey Morgan and the 78's - Sonic Ranch ALBUM REVIEW
/watch?v=P5chMXYVv1g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1553;P5chMXYVv1g;Jay Rock - 90059 ALBUM REVIEW
/watch?v=zfnPiWbGacg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1554;zfnPiWbGacg;Myrkur - M ALBUM REVIEW
/watch?v=XkfXO6fpuIk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1555;XkfXO6fpuIk;My 7-Inches: Part 1
/watch?v=ylReViHjiUk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1556;ylReViHjiUk;TND Podcast #18 ft. Rob Scallon
/watch?v=dZNbP2WerLA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1557;dZNbP2WerLA;FIDLAR - Too ALBUM REVIEW
/watch?v=75rHMYjYs-c&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1558;75rHMYjYs-c;The Wonder Years - No Closer To Heaven ALBUM REVIEW
/watch?v=bS3S9siJqdc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1559;bS3S9siJqdc;Iron Maiden - The Book of Souls ALBUM REVIEW
/watch?v=CTgwX9ZbsCs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1560;CTgwX9ZbsCs;Dam-Funk - Invite the Light ALBUM REVIEW
/watch?v=q6t5wV7xmVM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1561;q6t5wV7xmVM;Travis Scott - Rodeo ALBUM REVIEW
/watch?v=z6UYz2eNoS8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1562;z6UYz2eNoS8;TND Podcast #17 ft. George Miller a.k.a. Filthy Frank
/watch?v=4J4GjCE_KPw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1563;4J4GjCE_KPw;Miley Cyrus - Miley Cyrus and Her Dead Petz ALBUM REVIEW
/watch?v=GI6S--qXc2M&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1564;GI6S--qXc2M;Foals - What Went Down ALBUM REVIEW
/watch?v=afa0WF6Ln44&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1565;afa0WF6Ln44;Krallice - Ygg Huur ALBUM REVIEW
/watch?v=9ubqxYOvCGQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1566;9ubqxYOvCGQ;YUNOREVIEW: AUGUST 2015
/watch?v=wrEf-GoWq54&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1567;wrEf-GoWq54;Deradoorian - The Expanding Flower Planet ALBUM REVIEW ft. Spectrum Pulse
/watch?v=GMdCY1Lf_aI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1568;GMdCY1Lf_aI;GREAT ALBUMS: AUGUST 2015
/watch?v=rytCkGaV0bM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1569;rytCkGaV0bM;Tyler, The Creator banned in the UK!
/watch?v=ERDnCulXJB8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1570;ERDnCulXJB8;Macklemore and Ryan Lewis - Downtown TRACK REVIEW
/watch?v=LRcZ3nbciUc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1571;LRcZ3nbciUc;TND Podcast #16 ft. milo
/watch?v=MOAxsCaBaU4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1572;MOAxsCaBaU4;Destroyer - Poison Season ALBUM REVIEW
/watch?v=JhJGRV7bN3o&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1573;JhJGRV7bN3o;TND Podcast #15 ft. Kamasi Washington
/watch?v=ceGwAb1HiAY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1574;ceGwAb1HiAY;The Weeknd - Beauty Behind the Madness ALBUM REVIEW
/watch?v=jjORabLD8Y0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1575;jjORabLD8Y0;Dope Body - Kunk ALBUM REVIEW
/watch?v=W6R_GYuasOo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1576;W6R_GYuasOo;I'm paying for streaming! DX
/watch?v=-uzLOwBzevU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1577;-uzLOwBzevU;Carly Rae Jepsen - Emotion ALBUM REVIEW
/watch?v=bNSgWqhyTfc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1578;bNSgWqhyTfc;Beach House - Depression Cherry ALBUM REVIEW
/watch?v=QBm3upSqKvw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1579;QBm3upSqKvw;Cal Chuchesta - The New CALassic MIXTAPE REVIEW
/watch?v=NTyqliFaMbk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1580;NTyqliFaMbk;Ghost - Meliora ALBUM REVIEW
/watch?v=iphA405OvIU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1581;iphA405OvIU;Mick Jenkins - Wave[s] EP REVIEW
/watch?v=sOt6TERBG-g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1582;sOt6TERBG-g;Health - Death Magic ALBUM REVIEW
/watch?v=Sn9tZQPLxaE&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1583;Sn9tZQPLxaE;FKA twigs - M3LL155X EP REVIEW
/watch?v=0dc-pNv6gwA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1584;0dc-pNv6gwA;Cattle Decapitation - The Anthropocene Extinction ALBUM REVIEW
/watch?v=ndr2MYXIfAk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1585;ndr2MYXIfAk;Vinyl Update: 08-12-15
/watch?v=b3wTyu80eVM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1586;b3wTyu80eVM;Grave Babies - Holographic Violence ALBUM REVIEW
/watch?v=RhDd_G4nGZ0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1587;RhDd_G4nGZ0;Dr. Dre - Compton ALBUM REVIEW
/watch?v=xCwJfkGdaFo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1588;xCwJfkGdaFo;Chelsea Wolfe - Abyss ALBUM REVIEW
/watch?v=swQI_FNyS6M&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1589;swQI_FNyS6M;Lil Dicky - Professional Rapper ALBUM REVIEW
/watch?v=WR8zJeHPIXI&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1590;WR8zJeHPIXI;Lee Scott - Butter Fly ALBUM REVIEW
/watch?v=Emyn3FF_V18&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1591;Emyn3FF_V18;Lianne La Havas - Blood ALBUM REVIEW
/watch?v=uSLzYLdocHY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1592;uSLzYLdocHY;Pissgrave - Suicide Euphoria ALBUM REVIEW
/watch?v=QPH3sIULI30&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1593;QPH3sIULI30;Wilco - Star Wars ALBUM REVIEW
/watch?v=KgWqB9hpIpQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1594;KgWqB9hpIpQ;YUNOREVIEW: JULY 2015
/watch?v=lZwt3xbuEJQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1595;lZwt3xbuEJQ;GREAT ALBUMS: JULY 2015
/watch?v=qVzscNOR2NQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1596;qVzscNOR2NQ;Mac DeMarco - Another One ALBUM REVIEW ft. ARTV Reviews
/watch?v=JiMbWIN811g&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1597;JiMbWIN811g;Titus Andronicus - The Most Lamentable Tragedy ALBUM REVIEW
/watch?v=nzBorXsYJlc&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1598;nzBorXsYJlc;Sleaford Mods - Key Markets ALBUM REVIEW
/watch?v=_exc0-Ah5sU&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1599;_exc0-Ah5sU;Hopsin - Pound Syndrome ALBUM REVIEW
/watch?v=ew8Sfrvob2Y&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1600;ew8Sfrvob2Y;Injury Reserve - Live From the Dentist Office ALBUM REVIEW
/watch?v=3rSfhouI9oQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1601;3rSfhouI9oQ;Quelle Chris - Innocent Country ALBUM REVIEW
/watch?v=znNz2yNBfUo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1602;znNz2yNBfUo;Corpo-Mente - Self-Titled ALBUM REVIEW
/watch?v=3mw44LC6w08&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1603;3mw44LC6w08;RP Boo - Fingers, Bank Pads & Shoeprints ALBUM REVIEW
/watch?v=nKdHpRBMsG8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1604;nKdHpRBMsG8;The Chemical Brothers - Born In the Echoes ALBUM REVIEW
/watch?v=ql4NIKTPJOQ&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1605;ql4NIKTPJOQ;Future - DS2 ALBUM REVIEW
/watch?v=4ALMxMku924&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1606;4ALMxMku924;LEAKS!!!
/watch?v=X5BdcV0HV9Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1607;X5BdcV0HV9Q;Ghostface Killah & Adrian Younge - Twelve Reasons To Die II ft. GranddadRDLR
/watch?v=V6cbfRfO67s&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1608;V6cbfRfO67s;Ratatat - Magnifique ALBUM REVIEW
/watch?v=HF9GqC65Wjo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1609;HF9GqC65Wjo;Everything Everything - Get to Heaven ALBUM REVIEW
/watch?v=_ASR7i5RPKM&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1610;_ASR7i5RPKM;Tame Impala - Currents ALBUM REVIEW
/watch?v=_id0tOI2Z2Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1611;_id0tOI2Z2Q;Nicolas Jaar - Pomegranates SOUNDTRACK REVIEW
/watch?v=UabYjGe6xSo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1612;UabYjGe6xSo;Lil Wayne - Free Weezy Album ALBUM REVIEW
/watch?v=DjLOULyrVZs&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1613;DjLOULyrVZs;The Internet - Ego Death ALBUM REVIEW
/watch?v=RO9DZXtFGk4&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1614;RO9DZXtFGk4;YUNOREVIEW: JUNE 2015
/watch?v=7ZXiqlTUHUY&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1615;7ZXiqlTUHUY;Miguel - Wildheart ALBUM REVIEW
/watch?v=XfiJ9qQxsA0&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1616;XfiJ9qQxsA0;Meek Mill - Dreams Worth More Than Money ALBUM REVIEW
/watch?v=wkvfJbW31Pg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1617;wkvfJbW31Pg;Refused - Freedom! ALBUM REVIEW
/watch?v=vAielISeWPg&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1618;vAielISeWPg;15 Favorite LPs of 2015 (so far...)
/watch?v=Jx1MaLRuVPo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1619;Jx1MaLRuVPo;King Los - God, Money, War ALBUM REVIEW
/watch?v=OZEDRusC7Cw&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1620;OZEDRusC7Cw;Desaparecidos - Payola ALBUM REVIEW
/watch?v=mNCB3vj-pfk&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1621;mNCB3vj-pfk;I like the Bandcamp platform.
/watch?v=eF0CZ1ldn0Q&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1622;eF0CZ1ldn0Q;Citizen - Everybody Is Going To Heaven ALBUM REVIEW
/watch?v=94U3CZxIsyA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1623;94U3CZxIsyA;Czarface - Every Hero Needs A Villain ALBUM REVIEW
/watch?v=q0Flm7jwj0A&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1624;q0Flm7jwj0A;Vince Staples - Summertime 06 ALBUM REVIEW
/watch?v=N4N5E0yp2EA&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1625;N4N5E0yp2EA;Lil Ugly Mane - Third Side of Tape ALBUM REVIEW
/watch?v=mpi2qC6htu8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1626;mpi2qC6htu8;Vinyl Update: 06-23-15
/watch?v=OmCh25XgF9A&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1627;OmCh25XgF9A;Thundercat - The Beyond / Where the Giants Roam ALBUM REVIEW
/watch?v=NpyNh4P6wSo&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1628;NpyNh4P6wSo;How long can Taylor Swift shake off music streaming?
/watch?v=sS6l2zUu3B8&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1629;sS6l2zUu3B8;KEN mode - Success ALBUM REVIEW
/watch?v=_uySf429Z7E&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1630;_uySf429Z7E;You decide the value of music!
/watch?v=sxqtYnLxU0E&list=UUt7fwAhXDy3oNFTAzF2o8Pw&index=1631;sxqtYnLxU0E;mewithoutYOU - Pale Horses ALBUM REVIEW
